checksum_hash,lab_id,mpp_x,mpp_y,width,height,glass_slide_id,scanner
857c535d71af3bb1a91c0a6c5701910a,314c7b711ca,0.2878,0.2878,87552,147712,869,"{'make': 'Pramana', 'model': 'CS001 H02M23459P12 2'}"
8b70aa5a473f0c3487d51734e609cc47,23d79d293d3,0.2878,0.2878,87552,156416,872,"{'make': 'Pramana', 'model': 'CS001 H02M23459P12 2'}"
8fd448c4a4c49ab53043f939df1c4da2,06deaeb74d4,0.2466999999999999,0.2466999999999999,52480,125184,850,"{'make': 'Pramana', 'model': 'CS001 H02IBC412P 1'}"
942bfc42c51705d091d46a4109c51f0d,30404ef0325,0.2878,0.2878,66560,126720,852,"{'make': 'Pramana', 'model': 'CS001 H02M23459P12 2'}"
9561a275f2984a1a712bad6948e5196a,ee124c1b0da,0.2466999999999999,0.2466999999999999,52736,121856,833,"{'make': 'Pramana', 'model': 'CS001 H02IBC412P 1'}"
97084bedd352905164c9cff49a33b2d1,ee124c1b0da,0.2878,0.2878,86016,170752,834,"{'make': 'Pramana', 'model': 'CS001 H02M23459P12 2'}"
97870b7f5cec0b5fff2a3c0d84d82d62,46a1358777f,0.2466999999999999,0.2466999999999999,50688,122880,873,"{'make': 'Pramana', 'model': 'CS001 H02IBC412P 1'}"
97c9db5ca1d302c3353ca03a5cb9b507,eb10307aa3e,0.2466999999999999,0.2466999999999999,56064,125184,857,"{'make': 'Pramana', 'model': 'CS001 H02IBC412P 1'}"
9dd6a0cdfc0f72bb718af9c30844e949,25f57f33d3b,0.2878,0.2878,87552,157440,812,"{'make': 'Pramana', 'model': 'CS001 H02M23459P12 2'}"
9e721177ce6e25e8ea5e3235b91d2bc4,b28cf92891b,0.2466999999999999,0.2466999999999999,50944,125184,802,"{'make': 'Pramana', 'model': 'CS001 H02IBC412P 1'}"
a1c3759c44ea82b6e205dba24c7c0a1d,dd19eeed01b,0.2878,0.2878,77056,122368,806,"{'make': 'Pramana', 'model': 'CS001 H02M23459P12 2'}"
a27d1d7e646a096588540cea77e0d54f,8d6586bb025,0.2466999999999999,0.2466999999999999,49152,125184,858,"{'make': 'Pramana', 'model': 'CS001 H02IBC412P 1'}"
a83898bf76b46dc0d09e75754202d946,7839f2018ae,0.2466999999999999,0.2466999999999999,47360,120832,808,"{'make': 'Pramana', 'model': 'CS001 H02IBC412P 1'}"
ad3efa0b0c254aac5c5924b7163c450c,8eea60997ce,0.2878,0.2878,71424,167424,842,"{'make': 'Pramana', 'model': 'CS001 H02M23459P12 2'}"
af99fcc6bd63d7853660ae6aff2a8ced,abc127b8e7e,0.2466999999999999,0.2466999999999999,54272,124160,835,"{'make': 'Pramana', 'model': 'CS001 H02IBC412P 1'}"
b593846654c53dd9f09a19f7a1881f91,45726fb9e13,0.2466999999999999,0.2466999999999999,52480,126208,845,"{'make': 'Pramana', 'model': 'CS001 H02IBC412P 1'}"
b79a3ef7adc2a0461ea877c803450a28,ba1361f2c8a,0.2878,0.2878,80640,154112,865,"{'make': 'Pramana', 'model': 'CS001 H02M23459P12 2'}"
bb4c0f25c802711493e3cac661c5959e,c7dcccc7471,0.2878,0.2878,57856,121344,823,"{'make': 'Pramana', 'model': 'CS001 H02M23459P12 2'}"
be8fb5c20a6b3c4a338c6c810dd3f7bc,672bef70cdd,0.2878,0.2878,82432,144128,804,"{'make': 'Pramana', 'model': 'CS001 H02M23459P12 2'}"
c1108c1b4bdef93a8ec0489456021399,64df07d8e8c,0.2878,0.2878,56064,123392,830,"{'make': 'Pramana', 'model': 'CS001 H02M23459P12 2'}"
c40dd668a1d0eb2fa041ccc76b0c88d0,8f19f8adc43,0.2878,0.2878,87552,163072,876,"{'make': 'Pramana', 'model': 'CS001 H02M23459P12 2'}"
c4417e0cad214274a830db073f6c1710,06deaeb74d4,0.2878,0.2878,68352,156416,850,"{'make': 'Pramana', 'model': 'CS001 H02M23459P12 2'}"
c46ff9ac47d76b1c5d8832ef66257d47,6c333e2fed2,0.2878,0.2878,57856,120064,839,"{'make': 'Pramana', 'model': 'CS001 H02M23459P12 2'}"
c5160f130d180daa95eb2b48ec9f140a,bba67e3d74e,0.2878,0.2878,87552,163072,877,"{'make': 'Pramana', 'model': 'CS001 H02M23459P12 2'}"
cd3b6792872c15a7ffcafa8cc39f4dea,7139f634ff8,0.2466999999999999,0.2466999999999999,52480,128256,855,"{'make': 'Pramana', 'model': 'CS001 H02IBC412P 1'}"
d45ecb8b3d6a70972a6d4c4b2c640d13,7ca1cc14c48,0.2878,0.2878,87808,159744,878,"{'make': 'Pramana', 'model': 'CS001 H02M23459P12 2'}"
da5cb443bf825800d254ae71b895e679,2aee62d9049,0.2878,0.2878,56320,136704,829,"{'make': 'Pramana', 'model': 'CS001 H02M23459P12 2'}"
dc1ada96a55b3c1ffed53eb541dd7682,6c333e2fed2,0.2466999999999999,0.2466999999999999,50944,126208,839,"{'make': 'Pramana', 'model': 'CS001 H02IBC412P 1'}"
dc84404ee9ed2f335b9d5bafbf6a2d10,f4a58a6aad0,0.2878,0.2878,68096,145152,854,"{'make': 'Pramana', 'model': 'CS001 H02M23459P12 2'}"
e4531bf1e8bafa56bcd6cd5c6ace51fc,df639259bdf,0.2878,0.2878,87296,161536,868,"{'make': 'Pramana', 'model': 'CS001 H02M23459P12 2'}"
e4ad6298f2dea514d9e8c231e0c69f02,b5dd63058ab,0.2466999999999999,0.2466999999999999,45568,120832,810,"{'make': 'Pramana', 'model': 'CS001 H02IBC412P 1'}"
f151ebde8efd14ca5b476db6c01a96d2,df49026c3a4,0.2878,0.2878,85504,164096,859,"{'make': 'Pramana', 'model': 'CS001 H02M23459P12 2'}"
f402a8225c01875ebb8fe5213c528e4c,672bef70cdd,0.2466999999999999,0.2466999999999999,49152,116480,804,"{'make': 'Pramana', 'model': 'CS001 H02IBC412P 1'}"
f43a22312b9f717723be90a8d852470d,5ea5432200f,0.2878,0.2878,82176,164096,846,"{'make': 'Pramana', 'model': 'CS001 H02M23459P12 2'}"
f46b1f67528117419c7bf6a690df4700,f1183d5b2be,0.2878,0.2878,87552,146432,801,"{'make': 'Pramana', 'model': 'CS001 H02M23459P12 2'}"
f6948a9564970db76737b0d4c534782c,be998f64d9c,0.2878,0.2878,85760,149760,874,"{'make': 'Pramana', 'model': 'CS001 H02M23459P12 2'}"
f69ba0289af7aa4a965aef77a3275143,7139f634ff8,0.2878,0.2878,56320,123392,855,"{'make': 'Pramana', 'model': 'CS001 H02M23459P12 2'}"
f830945954c1b3ffaa85c5fb53d3c42d,a6777a9e679,0.2878,0.2878,87552,153344,818,"{'make': 'Pramana', 'model': 'CS001 H02M23459P12 2'}"
